대여일자,대여시간,대여소번호,대여소명,이용건수,월,일,요일,지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),요일_0,요일_1,요일_2,요일_3,요일_4,요일_5,요일_6
2022-08-04,21,502,502. 뚝섬유원지역 1번출구 앞,48,8,4,3,108,서울,2022-08-04 21:00:00,28.4,0.0,2.6,78,0,0,0,1,0,0,0
2022-08-04,22,502,502. 뚝섬유원지역 1번출구 앞,49,8,4,3,108,서울,2022-08-04 22:00:00,27.9,0.0,2.0,81,0,0,0,1,0,0,0
2022-08-04,23,502,502. 뚝섬유원지역 1번출구 앞,38,8,4,3,108,서울,2022-08-04 23:00:00,27.5,0.0,1.6,84,0,0,0,1,0,0,0
2022-08-05,0,502,502. 뚝섬유원지역 1번출구 앞,18,8,5,4,108,서울,2022-08-05 00:00:00,27.2,0.0,1.5,86,0,0,0,0,1,0,0
2022-08-05,1,502,502. 뚝섬유원지역 1번출구 앞,11,8,5,4,108,서울,2022-08-05 01:00:00,27.1,0.0,1.8,87,0,0,0,0,1,0,0
2022-08-05,2,502,502. 뚝섬유원지역 1번출구 앞,1,8,5,4,108,서울,2022-08-05 02:00:00,27.1,0.0,2.2,87,0,0,0,0,1,0,0
2022-08-05,3,502,502. 뚝섬유원지역 1번출구 앞,5,8,5,4,108,서울,2022-08-05 03:00:00,27.1,0.0,1.8,86,0,0,0,0,1,0,0
2022-08-05,4,502,502. 뚝섬유원지역 1번출구 앞,3,8,5,4,108,서울,2022-08-05 04:00:00,27.2,0.0,1.7,87,0,0,0,0,1,0,0
2022-08-05,5,502,502. 뚝섬유원지역 1번출구 앞,1,8,5,4,108,서울,2022-08-05 05:00:00,27.2,0.0,2.3,88,0,0,0,0,1,0,0
2022-08-05,6,502,502. 뚝섬유원지역 1번출구 앞,7,8,5,4,108,서울,2022-08-05 06:00:00,27.2,0.0,1.4,88,0,0,0,0,1,0,0
2022-08-05,7,502,502. 뚝섬유원지역 1번출구 앞,9,8,5,4,108,서울,2022-08-05 07:00:00,27.3,0.0,1.8,87,0,0,0,0,1,0,0
2022-08-05,8,502,502. 뚝섬유원지역 1번출구 앞,16,8,5,4,108,서울,2022-08-05 08:00:00,27.8,0.0,1.3,86,0,0,0,0,1,0,0
2022-08-05,9,502,502. 뚝섬유원지역 1번출구 앞,8,8,5,4,108,서울,2022-08-05 09:00:00,28.4,0.0,2.2,83,0,0,0,0,1,0,0
2022-08-05,10,502,502. 뚝섬유원지역 1번출구 앞,8,8,5,4,108,서울,2022-08-05 10:00:00,28.9,0.0,2.4,82,0,0,0,0,1,0,0
2022-08-05,11,502,502. 뚝섬유원지역 1번출구 앞,6,8,5,4,108,서울,2022-08-05 11:00:00,30.1,0.0,3.6,78,0,0,0,0,1,0,0
2022-08-05,12,502,502. 뚝섬유원지역 1번출구 앞,16,8,5,4,108,서울,2022-08-05 12:00:00,31.2,0.0,2.7,70,0,0,0,0,1,0,0
2022-08-05,13,502,502. 뚝섬유원지역 1번출구 앞,8,8,5,4,108,서울,2022-08-05 13:00:00,31.7,0.0,3.7,68,0,0,0,0,1,0,0
2022-08-05,14,502,502. 뚝섬유원지역 1번출구 앞,8,8,5,4,108,서울,2022-08-05 14:00:00,32.3,0.0,3.2,65,0,0,0,0,1,0,0
2022-08-05,15,502,502. 뚝섬유원지역 1번출구 앞,10,8,5,4,108,서울,2022-08-05 15:00:00,32.5,0.0,3.4,62,0,0,0,0,1,0,0
2022-08-05,16,502,502. 뚝섬유원지역 1번출구 앞,20,8,5,4,108,서울,2022-08-05 16:00:00,32.2,0.0,4.2,62,0,0,0,0,1,0,0
2022-08-05,17,502,502. 뚝섬유원지역 1번출구 앞,20,8,5,4,108,서울,2022-08-05 17:00:00,31.7,0.0,4.2,64,0,0,0,0,1,0,0
2022-08-05,18,502,502. 뚝섬유원지역 1번출구 앞,20,8,5,4,108,서울,2022-08-05 18:00:00,31.5,0.0,2.6,65,0,0,0,0,1,0,0
2022-08-05,19,502,502. 뚝섬유원지역 1번출구 앞,22,8,5,4,108,서울,2022-08-05 19:00:00,30.4,0.0,2.8,67,0,0,0,0,1,0,0
2022-08-05,20,502,502. 뚝섬유원지역 1번출구 앞,51,8,5,4,108,서울,2022-08-05 20:00:00,29.6,0.0,2.5,70,0,0,0,0,1,0,0
2022-08-05,21,502,502. 뚝섬유원지역 1번출구 앞,63,8,5,4,108,서울,2022-08-05 21:00:00,29.0,0.0,2.8,75,0,0,0,0,1,0,0
2022-08-05,22,502,502. 뚝섬유원지역 1번출구 앞,55,8,5,4,108,서울,2022-08-05 22:00:00,28.7,0.0,2.4,80,0,0,0,0,1,0,0
2022-08-05,23,502,502. 뚝섬유원지역 1번출구 앞,26,8,5,4,108,서울,2022-08-05 23:00:00,28.5,0.0,2.1,82,0,0,0,0,1,0,0
2022-08-06,0,502,502. 뚝섬유원지역 1번출구 앞,27,8,6,5,108,서울,2022-08-06 00:00:00,28.3,0.0,2.0,84,0,0,0,0,0,1,0
2022-08-06,1,502,502. 뚝섬유원지역 1번출구 앞,8,8,6,5,108,서울,2022-08-06 01:00:00,28.1,0.0,1.5,85,0,0,0,0,0,1,0
2022-08-06,2,502,502. 뚝섬유원지역 1번출구 앞,13,8,6,5,108,서울,2022-08-06 02:00:00,27.9,0.0,2.1,85,0,0,0,0,0,1,0
2022-08-06,3,502,502. 뚝섬유원지역 1번출구 앞,5,8,6,5,108,서울,2022-08-06 03:00:00,27.8,0.0,0.6,86,0,0,0,0,0,1,0
2022-08-06,4,502,502. 뚝섬유원지역 1번출구 앞,4,8,6,5,108,서울,2022-08-06 04:00:00,27.7,0.0,2.1,86,0,0,0,0,0,1,0
2022-08-06,5,502,502. 뚝섬유원지역 1번출구 앞,2,8,6,5,108,서울,2022-08-06 05:00:00,27.4,0.0,2.3,87,0,0,0,0,0,1,0
2022-08-06,6,502,502. 뚝섬유원지역 1번출구 앞,4,8,6,5,108,서울,2022-08-06 06:00:00,27.4,0.0,2.2,88,0,0,0,0,0,1,0
2022-08-06,7,502,502. 뚝섬유원지역 1번출구 앞,8,8,6,5,108,서울,2022-08-06 07:00:00,27.5,0.0,2.2,87,0,0,0,0,0,1,0
2022-08-06,8,502,502. 뚝섬유원지역 1번출구 앞,7,8,6,5,108,서울,2022-08-06 08:00:00,28.2,0.0,2.1,86,0,0,0,0,0,1,0
2022-08-06,9,502,502. 뚝섬유원지역 1번출구 앞,5,8,6,5,108,서울,2022-08-06 09:00:00,28.8,0.0,2.5,81,0,0,0,0,0,1,0
2022-08-06,10,502,502. 뚝섬유원지역 1번출구 앞,5,8,6,5,108,서울,2022-08-06 10:00:00,28.8,0.0,2.9,80,0,0,0,0,0,1,0
2022-08-06,11,502,502. 뚝섬유원지역 1번출구 앞,9,8,6,5,108,서울,2022-08-06 11:00:00,29.6,0.0,1.7,78,0,0,0,0,0,1,0
2022-08-06,12,502,502. 뚝섬유원지역 1번출구 앞,3,8,6,5,108,서울,2022-08-06 12:00:00,28.5,11.4,0.7,89,0,0,0,0,0,1,0
2022-08-06,13,502,502. 뚝섬유원지역 1번출구 앞,6,8,6,5,108,서울,2022-08-06 13:00:00,28.7,0.0,2.1,86,0,0,0,0,0,1,0
2022-08-06,14,502,502. 뚝섬유원지역 1번출구 앞,6,8,6,5,108,서울,2022-08-06 14:00:00,29.4,0.0,1.6,82,0,0,0,0,0,1,0
2022-08-06,15,502,502. 뚝섬유원지역 1번출구 앞,7,8,6,5,108,서울,2022-08-06 15:00:00,30.0,0.0,1.9,81,0,0,0,0,0,1,0
2022-08-06,16,502,502. 뚝섬유원지역 1번출구 앞,22,8,6,5,108,서울,2022-08-06 16:00:00,29.6,2.2,0.5,85,0,0,0,0,0,1,0
2022-08-06,17,502,502. 뚝섬유원지역 1번출구 앞,25,8,6,5,108,서울,2022-08-06 17:00:00,30.1,0.0,0.5,83,0,0,0,0,0,1,0
2022-08-06,18,502,502. 뚝섬유원지역 1번출구 앞,22,8,6,5,108,서울,2022-08-06 18:00:00,30.0,0.0,2.1,83,0,0,0,0,0,1,0
2022-08-06,19,502,502. 뚝섬유원지역 1번출구 앞,13,8,6,5,108,서울,2022-08-06 19:00:00,29.6,0.0,2.1,84,0,0,0,0,0,1,0
2022-08-06,20,502,502. 뚝섬유원지역 1번출구 앞,41,8,6,5,108,서울,2022-08-06 20:00:00,29.3,0.0,0.1,85,0,0,0,0,0,1,0
2022-08-06,21,502,502. 뚝섬유원지역 1번출구 앞,41,8,6,5,108,서울,2022-08-06 21:00:00,29.0,0.0,0.7,86,0,0,0,0,0,1,0
2022-08-06,22,502,502. 뚝섬유원지역 1번출구 앞,29,8,6,5,108,서울,2022-08-06 22:00:00,28.8,0.0,1.8,87,0,0,0,0,0,1,0
2022-08-06,23,502,502. 뚝섬유원지역 1번출구 앞,34,8,6,5,108,서울,2022-08-06 23:00:00,28.5,0.0,1.3,88,0,0,0,0,0,1,0
2022-08-07,0,502,502. 뚝섬유원지역 1번출구 앞,28,8,7,6,108,서울,2022-08-07 00:00:00,28.2,0.0,0.9,88,0,0,0,0,0,0,1
2022-08-07,1,502,502. 뚝섬유원지역 1번출구 앞,5,8,7,6,108,서울,2022-08-07 01:00:00,27.9,0.0,0.3,89,0,0,0,0,0,0,1
2022-08-07,2,502,502. 뚝섬유원지역 1번출구 앞,9,8,7,6,108,서울,2022-08-07 02:00:00,27.7,0.0,1.3,89,0,0,0,0,0,0,1
2022-08-07,3,502,502. 뚝섬유원지역 1번출구 앞,4,8,7,6,108,서울,2022-08-07 03:00:00,27.5,0.0,0.8,89,0,0,0,0,0,0,1
2022-08-07,5,502,502. 뚝섬유원지역 1번출구 앞,2,8,7,6,108,서울,2022-08-07 05:00:00,27.3,0.0,1.2,90,0,0,0,0,0,0,1
2022-08-07,6,502,502. 뚝섬유원지역 1번출구 앞,4,8,7,6,108,서울,2022-08-07 06:00:00,27.3,0.0,1.2,89,0,0,0,0,0,0,1
2022-08-07,7,502,502. 뚝섬유원지역 1번출구 앞,5,8,7,6,108,서울,2022-08-07 07:00:00,27.6,0.0,1.0,88,0,0,0,0,0,0,1
2022-08-07,8,502,502. 뚝섬유원지역 1번출구 앞,14,8,7,6,108,서울,2022-08-07 08:00:00,28.2,0.0,2.4,86,0,0,0,0,0,0,1
2022-08-07,9,502,502. 뚝섬유원지역 1번출구 앞,4,8,7,6,108,서울,2022-08-07 09:00:00,28.1,0.9,1.6,86,0,0,0,0,0,0,1
2022-08-07,10,502,502. 뚝섬유원지역 1번출구 앞,2,8,7,6,108,서울,2022-08-07 10:00:00,28.3,0.0,1.1,85,0,0,0,0,0,0,1
2022-08-07,11,502,502. 뚝섬유원지역 1번출구 앞,4,8,7,6,108,서울,2022-08-07 11:00:00,28.6,0.0,1.9,84,0,0,0,0,0,0,1
2022-08-07,12,502,502. 뚝섬유원지역 1번출구 앞,16,8,7,6,108,서울,2022-08-07 12:00:00,28.8,0.0,2.4,82,0,0,0,0,0,0,1
2022-08-07,13,502,502. 뚝섬유원지역 1번출구 앞,2,8,7,6,108,서울,2022-08-07 13:00:00,30.6,0.0,2.9,78,0,0,0,0,0,0,1
2022-08-07,14,502,502. 뚝섬유원지역 1번출구 앞,16,8,7,6,108,서울,2022-08-07 14:00:00,31.6,0.0,3.3,76,0,0,0,0,0,0,1
2022-08-07,15,502,502. 뚝섬유원지역 1번출구 앞,11,8,7,6,108,서울,2022-08-07 15:00:00,31.4,0.0,3.5,74,0,0,0,0,0,0,1
2022-08-07,16,502,502. 뚝섬유원지역 1번출구 앞,17,8,7,6,108,서울,2022-08-07 16:00:00,30.9,0.0,5.2,72,0,0,0,0,0,0,1
2022-08-07,17,502,502. 뚝섬유원지역 1번출구 앞,22,8,7,6,108,서울,2022-08-07 17:00:00,30.6,0.0,3.4,76,0,0,0,0,0,0,1
2022-08-07,18,502,502. 뚝섬유원지역 1번출구 앞,42,8,7,6,108,서울,2022-08-07 18:00:00,30.1,0.0,5.3,74,0,0,0,0,0,0,1
2022-08-07,19,502,502. 뚝섬유원지역 1번출구 앞,36,8,7,6,108,서울,2022-08-07 19:00:00,29.6,0.0,4.2,76,0,0,0,0,0,0,1
2022-08-07,20,502,502. 뚝섬유원지역 1번출구 앞,49,8,7,6,108,서울,2022-08-07 20:00:00,29.4,0.0,3.1,78,0,0,0,0,0,0,1
2022-08-07,21,502,502. 뚝섬유원지역 1번출구 앞,38,8,7,6,108,서울,2022-08-07 21:00:00,29.2,0.0,4.0,78,0,0,0,0,0,0,1
2022-08-07,22,502,502. 뚝섬유원지역 1번출구 앞,12,8,7,6,108,서울,2022-08-07 22:00:00,28.9,0.0,3.9,81,0,0,0,0,0,0,1
2022-08-07,23,502,502. 뚝섬유원지역 1번출구 앞,5,8,7,6,108,서울,2022-08-07 23:00:00,28.6,0.0,4.0,84,0,0,0,0,0,0,1
2022-08-08,0,502,502. 뚝섬유원지역 1번출구 앞,6,8,8,0,108,서울,2022-08-08 00:00:00,28.4,0.0,4.0,85,1,0,0,0,0,0,0
2022-08-08,2,502,502. 뚝섬유원지역 1번출구 앞,3,8,8,0,108,서울,2022-08-08 02:00:00,28.3,0.0,3.1,84,1,0,0,0,0,0,0
2022-08-08,3,502,502. 뚝섬유원지역 1번출구 앞,4,8,8,0,108,서울,2022-08-08 03:00:00,28.3,0.0,3.7,85,1,0,0,0,0,0,0
2022-08-08,4,502,502. 뚝섬유원지역 1번출구 앞,4,8,8,0,108,서울,2022-08-08 04:00:00,28.2,0.0,4.4,84,1,0,0,0,0,0,0
2022-08-08,5,502,502. 뚝섬유원지역 1번출구 앞,1,8,8,0,108,서울,2022-08-08 05:00:00,28.2,0.0,3.7,83,1,0,0,0,0,0,0
2022-08-08,7,502,502. 뚝섬유원지역 1번출구 앞,2,8,8,0,108,서울,2022-08-08 07:00:00,27.3,0.8,3.7,89,1,0,0,0,0,0,0
2022-08-08,8,502,502. 뚝섬유원지역 1번출구 앞,2,8,8,0,108,서울,2022-08-08 08:00:00,27.2,0.6,3.5,91,1,0,0,0,0,0,0
2022-08-08,9,502,502. 뚝섬유원지역 1번출구 앞,1,8,8,0,108,서울,2022-08-08 09:00:00,27.3,1.3,4.5,91,1,0,0,0,0,0,0
2022-08-08,10,502,502. 뚝섬유원지역 1번출구 앞,1,8,8,0,108,서울,2022-08-08 10:00:00,27.4,0.3,5.7,90,1,0,0,0,0,0,0
2022-08-08,11,502,502. 뚝섬유원지역 1번출구 앞,1,8,8,0,108,서울,2022-08-08 11:00:00,27.8,0.2,4.2,89,1,0,0,0,0,0,0
2022-08-08,12,502,502. 뚝섬유원지역 1번출구 앞,1,8,8,0,108,서울,2022-08-08 12:00:00,28.0,0.0,6.6,88,1,0,0,0,0,0,0
2022-08-08,16,502,502. 뚝섬유원지역 1번출구 앞,2,8,8,0,108,서울,2022-08-08 16:00:00,25.7,9.0,1.5,96,1,0,0,0,0,0,0
2022-08-08,17,502,502. 뚝섬유원지역 1번출구 앞,4,8,8,0,108,서울,2022-08-08 17:00:00,26.3,0.4,2.7,96,1,0,0,0,0,0,0
2022-08-08,18,502,502. 뚝섬유원지역 1번출구 앞,1,8,8,0,108,서울,2022-08-08 18:00:00,25.5,27.7,8.0,96,1,0,0,0,0,0,0
2022-08-08,20,502,502. 뚝섬유원지역 1번출구 앞,1,8,8,0,108,서울,2022-08-08 20:00:00,26.2,0.1,1.8,97,1,0,0,0,0,0,0
2022-08-08,21,502,502. 뚝섬유원지역 1번출구 앞,1,8,8,0,108,서울,2022-08-08 21:00:00,25.9,1.9,2.1,96,1,0,0,0,0,0,0
2022-08-10,7,502,502. 뚝섬유원지역 1번출구 앞,6,8,10,2,108,서울,2022-08-10 07:00:00,21.6,0.0,1.1,97,0,0,1,0,0,0,0
2022-08-10,8,502,502. 뚝섬유원지역 1번출구 앞,19,8,10,2,108,서울,2022-08-10 08:00:00,22.1,0.0,0.2,96,0,0,1,0,0,0,0
2022-08-10,9,502,502. 뚝섬유원지역 1번출구 앞,12,8,10,2,108,서울,2022-08-10 09:00:00,22.9,0.0,1.2,95,0,0,1,0,0,0,0
2022-08-10,10,502,502. 뚝섬유원지역 1번출구 앞,4,8,10,2,108,서울,2022-08-10 10:00:00,24.2,0.0,0.7,90,0,0,1,0,0,0,0
2022-08-10,11,502,502. 뚝섬유원지역 1번출구 앞,9,8,10,2,108,서울,2022-08-10 11:00:00,25.9,0.0,0.7,82,0,0,1,0,0,0,0
2022-08-10,12,502,502. 뚝섬유원지역 1번출구 앞,7,8,10,2,108,서울,2022-08-10 12:00:00,26.9,0.0,1.5,74,0,0,1,0,0,0,0
2022-08-10,13,502,502. 뚝섬유원지역 1번출구 앞,7,8,10,2,108,서울,2022-08-10 13:00:00,27.8,0.0,1.8,73,0,0,1,0,0,0,0
2022-08-10,14,502,502. 뚝섬유원지역 1번출구 앞,10,8,10,2,108,서울,2022-08-10 14:00:00,28.2,0.0,2.6,70,0,0,1,0,0,0,0
2022-08-10,15,502,502. 뚝섬유원지역 1번출구 앞,7,8,10,2,108,서울,2022-08-10 15:00:00,28.7,0.0,2.6,68,0,0,1,0,0,0,0
2022-08-10,16,502,502. 뚝섬유원지역 1번출구 앞,11,8,10,2,108,서울,2022-08-10 16:00:00,27.6,0.0,3.9,74,0,0,1,0,0,0,0
2022-08-10,17,502,502. 뚝섬유원지역 1번출구 앞,9,8,10,2,108,서울,2022-08-10 17:00:00,26.2,0.0,2.5,78,0,0,1,0,0,0,0
2022-08-10,18,502,502. 뚝섬유원지역 1번출구 앞,28,8,10,2,108,서울,2022-08-10 18:00:00,26.0,0.0,1.1,79,0,0,1,0,0,0,0
2022-08-10,19,502,502. 뚝섬유원지역 1번출구 앞,7,8,10,2,108,서울,2022-08-10 19:00:00,25.7,0.0,2.5,79,0,0,1,0,0,0,0
2022-08-10,20,502,502. 뚝섬유원지역 1번출구 앞,10,8,10,2,108,서울,2022-08-10 20:00:00,25.4,0.0,0.6,81,0,0,1,0,0,0,0
2022-08-10,21,502,502. 뚝섬유원지역 1번출구 앞,5,8,10,2,108,서울,2022-08-10 21:00:00,25.3,0.0,0.8,82,0,0,1,0,0,0,0
2022-08-10,22,502,502. 뚝섬유원지역 1번출구 앞,1,8,10,2,108,서울,2022-08-10 22:00:00,24.7,0.1,1.1,90,0,0,1,0,0,0,0
2022-08-11,6,502,502. 뚝섬유원지역 1번출구 앞,1,8,11,3,108,서울,2022-08-11 06:00:00,23.4,3.6,1.2,95,0,0,0,1,0,0,0
2022-08-11,8,502,502. 뚝섬유원지역 1번출구 앞,6,8,11,3,108,서울,2022-08-11 08:00:00,23.4,0.3,1.8,96,0,0,0,1,0,0,0
2022-08-11,9,502,502. 뚝섬유원지역 1번출구 앞,5,8,11,3,108,서울,2022-08-11 09:00:00,23.9,0.8,1.6,95,0,0,0,1,0,0,0
2022-08-11,10,502,502. 뚝섬유원지역 1번출구 앞,2,8,11,3,108,서울,2022-08-11 10:00:00,24.2,0.0,1.7,93,0,0,0,1,0,0,0
2022-08-11,11,502,502. 뚝섬유원지역 1번출구 앞,5,8,11,3,108,서울,2022-08-11 11:00:00,24.7,0.0,1.9,91,0,0,0,1,0,0,0
2022-08-11,12,502,502. 뚝섬유원지역 1번출구 앞,1,8,11,3,108,서울,2022-08-11 12:00:00,25.1,0.0,2.3,87,0,0,0,1,0,0,0
2022-08-11,13,502,502. 뚝섬유원지역 1번출구 앞,3,8,11,3,108,서울,2022-08-11 13:00:00,25.2,0.0,2.6,87,0,0,0,1,0,0,0
2022-08-11,14,502,502. 뚝섬유원지역 1번출구 앞,7,8,11,3,108,서울,2022-08-11 14:00:00,26.3,0.0,2.6,84,0,0,0,1,0,0,0
2022-08-11,15,502,502. 뚝섬유원지역 1번출구 앞,6,8,11,3,108,서울,2022-08-11 15:00:00,27.4,0.0,2.1,79,0,0,0,1,0,0,0
2022-08-11,16,502,502. 뚝섬유원지역 1번출구 앞,11,8,11,3,108,서울,2022-08-11 16:00:00,27.1,0.0,2.4,76,0,0,0,1,0,0,0
2022-08-11,17,502,502. 뚝섬유원지역 1번출구 앞,15,8,11,3,108,서울,2022-08-11 17:00:00,26.7,0.0,2.4,79,0,0,0,1,0,0,0
2022-08-11,18,502,502. 뚝섬유원지역 1번출구 앞,20,8,11,3,108,서울,2022-08-11 18:00:00,26.3,0.0,1.9,81,0,0,0,1,0,0,0
2022-08-11,19,502,502. 뚝섬유원지역 1번출구 앞,7,8,11,3,108,서울,2022-08-11 19:00:00,26.1,0.0,1.7,80,0,0,0,1,0,0,0
2022-08-11,20,502,502. 뚝섬유원지역 1번출구 앞,6,8,11,3,108,서울,2022-08-11 20:00:00,25.9,0.0,1.9,82,0,0,0,1,0,0,0
2022-08-11,21,502,502. 뚝섬유원지역 1번출구 앞,12,8,11,3,108,서울,2022-08-11 21:00:00,25.7,0.0,1.8,84,0,0,0,1,0,0,0
2022-08-11,22,502,502. 뚝섬유원지역 1번출구 앞,10,8,11,3,108,서울,2022-08-11 22:00:00,25.3,0.0,1.8,86,0,0,0,1,0,0,0
2022-08-11,23,502,502. 뚝섬유원지역 1번출구 앞,3,8,11,3,108,서울,2022-08-11 23:00:00,24.9,0.0,2.7,84,0,0,0,1,0,0,0
2022-08-12,0,502,502. 뚝섬유원지역 1번출구 앞,4,8,12,4,108,서울,2022-08-12 00:00:00,24.5,0.0,2.3,88,0,0,0,0,1,0,0
2022-08-12,1,502,502. 뚝섬유원지역 1번출구 앞,5,8,12,4,108,서울,2022-08-12 01:00:00,24.0,0.0,2.0,89,0,0,0,0,1,0,0
2022-08-12,5,502,502. 뚝섬유원지역 1번출구 앞,1,8,12,4,108,서울,2022-08-12 05:00:00,23.3,0.0,1.3,92,0,0,0,0,1,0,0
2022-08-12,6,502,502. 뚝섬유원지역 1번출구 앞,5,8,12,4,108,서울,2022-08-12 06:00:00,23.1,0.0,0.1,93,0,0,0,0,1,0,0
2022-08-12,7,502,502. 뚝섬유원지역 1번출구 앞,11,8,12,4,108,서울,2022-08-12 07:00:00,23.0,0.0,1.0,93,0,0,0,0,1,0,0
2022-08-12,8,502,502. 뚝섬유원지역 1번출구 앞,15,8,12,4,108,서울,2022-08-12 08:00:00,24.2,0.0,0.8,91,0,0,0,0,1,0,0
2022-08-12,9,502,502. 뚝섬유원지역 1번출구 앞,6,8,12,4,108,서울,2022-08-12 09:00:00,25.3,0.0,0.4,83,0,0,0,0,1,0,0
2022-08-12,10,502,502. 뚝섬유원지역 1번출구 앞,3,8,12,4,108,서울,2022-08-12 10:00:00,26.7,0.0,1.3,78,0,0,0,0,1,0,0
2022-08-12,11,502,502. 뚝섬유원지역 1번출구 앞,9,8,12,4,108,서울,2022-08-12 11:00:00,27.7,0.0,2.4,72,0,0,0,0,1,0,0
2022-08-12,12,502,502. 뚝섬유원지역 1번출구 앞,4,8,12,4,108,서울,2022-08-12 12:00:00,28.8,0.0,2.6,66,0,0,0,0,1,0,0
2022-08-12,13,502,502. 뚝섬유원지역 1번출구 앞,6,8,12,4,108,서울,2022-08-12 13:00:00,29.7,0.0,2.0,61,0,0,0,0,1,0,0
2022-08-12,14,502,502. 뚝섬유원지역 1번출구 앞,11,8,12,4,108,서울,2022-08-12 14:00:00,30.7,0.0,2.2,56,0,0,0,0,1,0,0
2022-08-12,15,502,502. 뚝섬유원지역 1번출구 앞,14,8,12,4,108,서울,2022-08-12 15:00:00,31.6,0.0,2.0,50,0,0,0,0,1,0,0
2022-08-12,16,502,502. 뚝섬유원지역 1번출구 앞,14,8,12,4,108,서울,2022-08-12 16:00:00,32.4,0.0,2.0,47,0,0,0,0,1,0,0
2022-08-12,17,502,502. 뚝섬유원지역 1번출구 앞,21,8,12,4,108,서울,2022-08-12 17:00:00,32.3,0.0,2.7,49,0,0,0,0,1,0,0
2022-08-12,18,502,502. 뚝섬유원지역 1번출구 앞,38,8,12,4,108,서울,2022-08-12 18:00:00,31.2,0.0,2.6,58,0,0,0,0,1,0,0
2022-08-12,19,502,502. 뚝섬유원지역 1번출구 앞,25,8,12,4,108,서울,2022-08-12 19:00:00,29.5,0.0,3.1,65,0,0,0,0,1,0,0
2022-08-12,20,502,502. 뚝섬유원지역 1번출구 앞,24,8,12,4,108,서울,2022-08-12 20:00:00,27.8,0.0,2.8,70,0,0,0,0,1,0,0
2022-08-12,21,502,502. 뚝섬유원지역 1번출구 앞,34,8,12,4,108,서울,2022-08-12 21:00:00,27.2,0.0,1.4,72,0,0,0,0,1,0,0
2022-08-12,22,502,502. 뚝섬유원지역 1번출구 앞,48,8,12,4,108,서울,2022-08-12 22:00:00,26.5,0.0,1.2,75,0,0,0,0,1,0,0
2022-08-12,23,502,502. 뚝섬유원지역 1번출구 앞,29,8,12,4,108,서울,2022-08-12 23:00:00,26.0,0.0,1.4,76,0,0,0,0,1,0,0
2022-08-13,0,502,502. 뚝섬유원지역 1번출구 앞,21,8,13,5,108,서울,2022-08-13 00:00:00,25.4,0.0,1.7,77,0,0,0,0,0,1,0
2022-08-13,1,502,502. 뚝섬유원지역 1번출구 앞,4,8,13,5,108,서울,2022-08-13 01:00:00,25.4,0.0,0.5,78,0,0,0,0,0,1,0
2022-08-13,2,502,502. 뚝섬유원지역 1번출구 앞,2,8,13,5,108,서울,2022-08-13 02:00:00,25.4,0.0,0.1,78,0,0,0,0,0,1,0
2022-08-13,3,502,502. 뚝섬유원지역 1번출구 앞,6,8,13,5,108,서울,2022-08-13 03:00:00,25.3,0.0,0.4,80,0,0,0,0,0,1,0
2022-08-13,4,502,502. 뚝섬유원지역 1번출구 앞,1,8,13,5,108,서울,2022-08-13 04:00:00,25.4,0.0,0.3,81,0,0,0,0,0,1,0
2022-08-13,5,502,502. 뚝섬유원지역 1번출구 앞,1,8,13,5,108,서울,2022-08-13 05:00:00,25.4,0.0,2.0,81,0,0,0,0,0,1,0
2022-08-13,6,502,502. 뚝섬유원지역 1번출구 앞,5,8,13,5,108,서울,2022-08-13 06:00:00,25.3,0.0,0.7,81,0,0,0,0,0,1,0
2022-08-13,7,502,502. 뚝섬유원지역 1번출구 앞,4,8,13,5,108,서울,2022-08-13 07:00:00,25.4,0.0,2.4,78,0,0,0,0,0,1,0
2022-08-13,8,502,502. 뚝섬유원지역 1번출구 앞,6,8,13,5,108,서울,2022-08-13 08:00:00,25.6,0.0,1.4,75,0,0,0,0,0,1,0
2022-08-13,9,502,502. 뚝섬유원지역 1번출구 앞,11,8,13,5,108,서울,2022-08-13 09:00:00,25.8,0.0,1.2,76,0,0,0,0,0,1,0
2022-08-13,10,502,502. 뚝섬유원지역 1번출구 앞,8,8,13,5,108,서울,2022-08-13 10:00:00,25.8,0.0,0.7,76,0,0,0,0,0,1,0
2022-08-13,11,502,502. 뚝섬유원지역 1번출구 앞,6,8,13,5,108,서울,2022-08-13 11:00:00,25.9,0.0,1.4,74,0,0,0,0,0,1,0
2022-08-13,13,502,502. 뚝섬유원지역 1번출구 앞,1,8,13,5,108,서울,2022-08-13 13:00:00,24.8,1.7,1.0,87,0,0,0,0,0,1,0
2022-08-13,15,502,502. 뚝섬유원지역 1번출구 앞,5,8,13,5,108,서울,2022-08-13 15:00:00,24.9,0.7,1.6,88,0,0,0,0,0,1,0
2022-08-13,16,502,502. 뚝섬유원지역 1번출구 앞,12,8,13,5,108,서울,2022-08-13 16:00:00,25.4,0.0,0.9,89,0,0,0,0,0,1,0
2022-08-13,17,502,502. 뚝섬유원지역 1번출구 앞,17,8,13,5,108,서울,2022-08-13 17:00:00,26.8,0.0,2.0,85,0,0,0,0,0,1,0
2022-08-13,18,502,502. 뚝섬유원지역 1번출구 앞,13,8,13,5,108,서울,2022-08-13 18:00:00,27.4,0.0,2.0,82,0,0,0,0,0,1,0
